順序	緯度	經度	海拔（約）	類型	名稱	時間
83	24.412148	121.310300	2247.6	gpx		2020-10-14T00:23:55+00:00
84	24.412264	121.310302	2253.3	gpx		2020-10-14T00:25:24+00:00
85	24.412318	121.310126	2259.7	gpx		2020-10-14T00:26:54+00:00
86	24.412404	121.310188	2266.2	gpx		2020-10-14T00:28:23+00:00
87	24.412424	121.310065	2272.9	gpx		2020-10-14T00:29:53+00:00
88	24.412697	121.309910	2294.2	gpx		2020-10-14T00:31:22+00:00
89	24.412715	121.309769	2300.7	gpx		2020-10-14T00:32:51+00:00
90	24.412829	121.309677	2307.6	gpx		2020-10-14T00:34:21+00:00
91	24.412912	121.309689	2314.5	gpx		2020-10-14T00:35:50+00:00
92	24.413065	121.309535	2327.7	gpx		2020-10-14T00:37:19+00:00
93	24.413127	121.309393	2334.2	gpx		2020-10-14T00:38:49+00:00
94	24.413214	121.309350	2340.0	gpx		2020-10-14T00:40:18+00:00
95	24.413322	121.309159	2350.9	gpx		2020-10-14T00:41:48+00:00
96	24.413425	121.309184	2355.9	gpx		2020-10-14T00:43:17+00:00
97	24.413480	121.309009	2360.7	gpx		2020-10-14T00:44:46+00:00
98	24.413547	121.309104	2365.2	gpx		2020-10-14T00:46:16+00:00
99	24.413557	121.309025	2369.7	gpx		2020-10-14T00:47:45+00:00
100	24.413605	121.309035	2373.5	gpx		2020-10-14T00:49:15+00:00
101	24.413612	121.308922	2376.7	gpx		2020-10-14T00:50:44+00:00
102	24.413680	121.308922	2379.7	gpx		2020-10-14T00:52:13+00:00
103	24.413852	121.308814	2384.9	gpx		2020-10-14T00:53:43+00:00
104	24.413831	121.308740	2387.1	gpx		2020-10-14T00:55:12+00:00
105	24.414733	121.308368	2410.2	gpx		2020-10-14T00:56:41+00:00
106	24.414767	121.308218	2413.1	gpx		2020-10-14T00:58:11+00:00
107	24.414932	121.308213	2416.4	gpx		2020-10-14T00:59:40+00:00
108	24.416042	121.307222	2499.2	gpx		2020-10-14T01:01:10+00:00
109	24.416289	121.307206	2513.1	gpx		2020-10-14T01:02:39+00:00
110(2 K)	24.416300	121.307200	2700.0	comm	2 K	2020-10-14T01:02:39+00:00
111	24.416829	121.307024	2550.1	gpx		2020-10-14T01:04:08+00:00
112	24.417609	121.306878	2587.4	gpx		2020-10-14T01:05:38+00:00
113	24.418351	121.307128	2614.3	gpx		2020-10-14T01:07:07+00:00
114	24.419000	121.306623	2640.5	gpx		2020-10-14T01:08:37+00:00
115	24.419586	121.306483	2657.8	gpx		2020-10-14T01:10:06+00:00
116	24.419988	121.305614	2682.5	gpx		2020-10-14T01:11:35+00:00
117	24.420311	121.305347	2693.8	gpx		2020-10-14T01:13:05+00:00
118	24.420568	121.305322	2700.6	gpx		2020-10-14T01:14:34+00:00
119	24.421140	121.305399	2721.3	gpx		2020-10-14T01:16:03+00:00
120	24.421578	121.305333	2734.0	gpx		2020-10-14T01:17:33+00:00
121	24.421806	121.305195	2742.0	gpx		2020-10-14T01:19:02+00:00
122	24.422319	121.305305	2764.5	gpx		2020-10-14T01:20:32+00:00
123	24.422389	121.304690	2789.3	gpx		2020-10-14T01:22:01+00:00
124	24.422851	121.304831	2810.8	gpx		2020-10-14T01:23:30+00:00
125	24.423189	121.304958	2823.7	gpx		2020-10-14T01:25:00+00:00
126	24.423525	121.304887	2832.5	gpx		2020-10-14T01:26:29+00:00
127	24.423651	121.304826	2835.5	gpx		2020-10-14T01:27:59+00:00
128	24.424153	121.304829	2850.0	gpx		2020-10-14T01:29:28+00:00
